"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","1995","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.23",""
"SURVEY","1995","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.3",""
"SURVEY","1995","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.36",""
"SURVEY","1995","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.42",""
"SURVEY","1995","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.51",""
"SURVEY","1995","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.63",""
"SURVEY","1995","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.63",""
"SURVEY","1995","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.69",""
"SURVEY","1995","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.79",""
"SURVEY","1995","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.87",""
"SURVEY","1995","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.07",""
"SURVEY","1994","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.26",""
"SURVEY","1994","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.7",""
"SURVEY","1994","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.79",""
"SURVEY","1994","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.74",""
"SURVEY","1994","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.65",""
"SURVEY","1994","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.6",""
"SURVEY","1994","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.61",""
"SURVEY","1994","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.29",""
"SURVEY","1994","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.16",""
"SURVEY","1994","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.19",""
"SURVEY","1994","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.06",""
"SURVEY","1994","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.99",""
"SURVEY","1994","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.13",""
"SURVEY","1993","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.5",""
"SURVEY","1993","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.03",""
"SURVEY","1993","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2",""
"SURVEY","1993","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.1",""
"SURVEY","1993","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.16",""
"SURVEY","1993","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.14",""
"SURVEY","1993","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.09",""
"SURVEY","1993","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.22",""
"SURVEY","1993","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.25",""
"SURVEY","1993","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.21",""
"SURVEY","1993","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.28",""
"SURVEY","1993","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.45",""
"SURVEY","1993","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.67",""
"SURVEY","1992","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.07",""
"SURVEY","1992","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.4",""
"SURVEY","1992","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.46",""
"SURVEY","1992","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.49",""
"SURVEY","1992","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.48",""
"SURVEY","1992","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.49",""
"SURVEY","1992","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.47",""
"SURVEY","1992","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.33",""
"SURVEY","1992","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.15",""
"SURVEY","1992","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.16",""
"SURVEY","1992","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.05",""
"SURVEY","1992","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.98",""
"SURVEY","1992","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.97",""
"SURVEY","1991","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.37",""
"SURVEY","1991","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.27",""
"SURVEY","1991","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.32",""
"SURVEY","1991","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.39",""
"SURVEY","1991","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.42",""
"SURVEY","1991","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.38",""
"SURVEY","1991","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.31",""
"SURVEY","1991","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.27",""
"SURVEY","1991","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.33",""
"SURVEY","1991","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.33",""
"SURVEY","1991","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.31",""
"SURVEY","1991","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.29",""
"SURVEY","1991","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.33",""
"SURVEY","1990","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.28",""
"SURVEY","1990","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.31",""
"SURVEY","1990","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.32",""
"SURVEY","1990","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.37",""
"SURVEY","1990","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.51",""
"SURVEY","1990","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.62",""
"SURVEY","1990","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.63",""
"SURVEY","1990","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.62",""
"SURVEY","1990","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.51",""
"SURVEY","1990","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.32",""
"SURVEY","1990","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.19",""
"SURVEY","1990","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.16",""
"SURVEY","1990","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.22",""
"SURVEY","1989","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.36",""
"SURVEY","1989","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.6",""
"SURVEY","1989","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.59",""
"SURVEY","1989","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.6",""
"SURVEY","1989","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.56",""
"SURVEY","1989","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.58",""
"SURVEY","1989","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.52",""
"SURVEY","1989","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.47",""
"SURVEY","1989","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.27",""
"SURVEY","1989","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.29",""
"SURVEY","1989","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.22",""
"SURVEY","1989","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.24",""
"SURVEY","1989","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.27",""
"SURVEY","1988","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.54",""
"SURVEY","1988","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.77",""
"SURVEY","1988","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.83",""
"SURVEY","1988","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.86",""
"SURVEY","1988","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.88",""
"SURVEY","1988","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.94",""
"SURVEY","1988","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.41",""
"SURVEY","1988","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.72",""
"SURVEY","1988","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.65",""
"SURVEY","1988","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.6",""
"SURVEY","1988","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.58",""
"SURVEY","1988","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.51",""
"SURVEY","1988","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.53",""
"SURVEY","1987","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.94",""
"SURVEY","1987","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.48",""
"SURVEY","1987","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.42",""
"SURVEY","1987","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.47",""
"SURVEY","1987","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.52",""
"SURVEY","1987","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.66",""
"SURVEY","1987","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.69",""
"SURVEY","1987","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.6",""
"SURVEY","1987","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.47",""
"SURVEY","1987","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.49",""
"SURVEY","1987","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.55",""
"SURVEY","1987","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.61",""
"SURVEY","1987","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.72",""
"SURVEY","1986","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.5",""
"SURVEY","1986","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.33",""
"SURVEY","1986","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.32",""
"SURVEY","1986","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.29",""
"SURVEY","1986","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.3",""
"SURVEY","1986","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.39",""
"SURVEY","1986","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.32",""
"SURVEY","1986","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2",""
"SURVEY","1986","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.73",""
"SURVEY","1986","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.45",""
"SURVEY","1986","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.4",""
"SURVEY","1986","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.47",""
"SURVEY","1986","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.5",""
"SURVEY","1985","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.23",""
"SURVEY","1985","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.64",""
"SURVEY","1985","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.62",""
"SURVEY","1985","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.67",""
"SURVEY","1985","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.7",""
"SURVEY","1985","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.68",""
"SURVEY","1985","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.64",""
